frame_idx,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
0,0.45560622215270996,0.30102652311325073,-0.4073653221130371,0.9999515414237976,0.4621889889240265,0.292735755443573,-0.3885729908943176,0.9998286366462708,0.46654388308525085,0.29265156388282776,-0.38859039545059204,0.9998217821121216,0.4713732898235321,0.2925579845905304,-0.3885508179664612,0.9998167157173157,0.4487380087375641,0.2923469543457031,-0.3894577920436859,0.9998160600662231,0.4443982243537903,0.2920563519001007,-0.38948675990104675,0.999800443649292,0.43969476222991943,0.2917925715446472,-0.38949793577194214,0.9997970461845398,0.4766635596752167,0.2934478223323822,-0.24705937504768372,0.9996054768562317,0.4323577582836151,0.2934315502643585,-0.25445622205734253,0.9995572566986084,0.463309109210968,0.30857810378074646,-0.3518742620944977,0.9999399185180664,0.447613000869751,0.3077980577945709,-0.3539206385612488,0.9999327063560486,0.5210650563240051,0.33761388063430786,-0.15149123966693878,0.9999366402626038,0.39015433192253113,0.33947494626045227,-0.13566593825817108,0.9999269843101501,0.5420319437980652,0.3943794369697571,-0.089333176612854,0.9734658598899841,0.36778533458709717,0.39910441637039185,-0.07347508519887924,0.9677287936210632,0.5473257899284363,0.4460195004940033,-0.2123589962720871,0.9557772278785706,0.3713831901550293,0.45245522260665894,-0.18583448231220245,0.9344051480293274,0.5534623265266418,0.4630914628505707,-0.25152158737182617,0.9245351552963257,0.36919111013412476,0.4690355360507965,-0.22028973698616028,0.8958789110183716,0.542256772518158,0.46318694949150085,-0.29805999994277954,0.9284371733665466,0.37774544954299927,0.4676063656806946,-0.26652780175209045,0.8997032642364502,0.5364152193069458,0.4575614631175995,-0.2324068695306778,0.9144981503486633,0.38160187005996704,0.46194809675216675,-0.2060258835554123,0.8853917717933655,0.4917686879634857,0.450442910194397,0.0031452367547899485,0.999528169631958,0.42138978838920593,0.4498240053653717,-0.00309076183475554,0.9996416568756104,0.5008194446563721,0.5254338979721069,0.016838036477565765,0.9036361575126648,0.42850959300994873,0.527657687664032,0.01600661873817444,0.9531594514846802,0.4922654926776886,0.5901032090187073,0.2047637403011322,0.8606087565422058,0.43296825885772705,0.6029104590415955,0.17975260317325592,0.9445444941520691,0.48072126507759094,0.5990750789642334,0.2113722711801529,0.760097324848175,0.4443345367908478,0.6102620959281921,0.19844000041484833,0.7466405034065247,0.5110233426094055,0.6150537133216858,0.06629789620637894,0.8744998574256897,0.4076659381389618,0.623252272605896,0.027660373598337173,0.9295850396156311
1,0.46250268816947937,0.3076556921005249,-0.42750850319862366,0.9999553561210632,0.47071847319602966,0.2989119291305542,-0.40944167971611023,0.9998417496681213,0.47526973485946655,0.29884445667266846,-0.40945497155189514,0.9998350143432617,0.48069196939468384,0.29871243238449097,-0.40942469239234924,0.9998298287391663,0.45724523067474365,0.29824399948120117,-0.41071727871894836,0.9998310804367065,0.4525325894355774,0.29775214195251465,-0.4107578992843628,0.9998165965080261,0.4476446211338043,0.29730871319770813,-0.4107801020145416,0.999813437461853,0.48736533522605896,0.29898566007614136,-0.2623867988586426,0.9996351599693298,0.4403264820575714,0.29770612716674805,-0.26971888542175293,0.9995956420898438,0.4700653553009033,0.3151993751525879,-0.369042307138443,0.9999435544013977,0.4549509286880493,0.3141496777534485,-0.3716418743133545,0.9999378323554993,0.5294656753540039,0.3418898284435272,-0.1541929394006729,0.9999394416809082,0.39783087372779846,0.3403919041156769,-0.14990098774433136,0.9999316334724426,0.5512517690658569,0.3968680500984192,-0.08022188395261765,0.9753466844558716,0.3688827455043793,0.3990853726863861,-0.08917073905467987,0.9695966243743896,0.5547578930854797,0.448230504989624,-0.19455155730247498,0.9590204954147339,0.3705300986766815,0.4523376226425171,-0.20551051199436188,0.9382719993591309,0.559265673160553,0.4647936224937439,-0.23171009123325348,0.9294686913490295,0.36813029646873474,0.46895095705986023,-0.24154549837112427,0.9009665846824646,0.5480559468269348,0.46488070487976074,-0.2779165506362915,0.9331044554710388,0.37683796882629395,0.4675344228744507,-0.2857043147087097,0.904650866985321,0.5428991317749023,0.45917680859565735,-0.2139960378408432,0.9199414849281311,0.38048800826072693,0.4618833065032959,-0.22449825704097748,0.890900194644928,0.4964730739593506,0.4527852237224579,-0.0007451715646311641,0.9995163083076477,0.423827588558197,0.4514966905117035,0.0008020207169465721,0.9996426105499268,0.5032293200492859,0.525780975818634,0.032231010496616364,0.9121584892272949,0.42798683047294617,0.5275158882141113,0.028395703062415123,0.9571623206138611,0.5020658373832703,0.5924533605575562,0.21442346274852753,0.8729433417320251,0.4316163957118988,0.6000248193740845,0.19488854706287384,0.9491236209869385,0.4924144744873047,0.6011433005332947,0.22168271243572235,0.7748810052871704,0.44288867712020874,0.6090063452720642,0.19894415140151978,0.7634579539299011,0.5160233378410339,0.6170015931129456,0.07481590658426285,0.8845839500427246,0.40666601061820984,0.6180210709571838,0.05350552126765251,0.9347262978553772
2,0.47183892130851746,0.3121583163738251,-0.4585714638233185,0.9999587535858154,0.4791595935821533,0.30327364802360535,-0.4466175138950348,0.9998533725738525,0.48425915837287903,0.30298882722854614,-0.44657281041145325,0.999846339225769,0.4892159402370453,0.30271217226982117,-0.44653382897377014,0.9998409152030945,0.4655132591724396,0.30238252878189087,-0.4493038058280945,0.9998448491096497,0.4611132740974426,0.30173444747924805,-0.44933420419692993,0.9998313784599304,0.45603206753730774,0.3011203706264496,-0.4492994546890259,0.9998284578323364,0.49522531032562256,0.30228009819984436,-0.3018063008785248,0.9996603727340698,0.4473660886287689,0.3008745312690735,-0.3163205087184906,0.9996311664581299,0.47796839475631714,0.3192165493965149,-0.3986656963825226,0.9999469518661499,0.4633377194404602,0.31799498200416565,-0.4040968716144562,0.9999427199363708,0.5354562997817993,0.3436773419380188,-0.17603068053722382,0.9999420642852783,0.4025901257991791,0.341167688369751,-0.17813913524150848,0.9999368786811829,0.5578129291534424,0.39792782068252563,-0.08799966424703598,0.9770866632461548,0.37044796347618103,0.3991750180721283,-0.10378964245319366,0.9715412259101868,0.5574739575386047,0.45014652609825134,-0.19358648359775543,0.9618344902992249,0.37063708901405334,0.4525521397590637,-0.2305014282464981,0.9418283104896545,0.5602923631668091,0.4662885367870331,-0.22889165580272675,0.9335657954216003,0.36886876821517944,0.4689541459083557,-0.2667993903160095,0.9055842757225037,0.5498748421669006,0.4661976099014282,-0.274502158164978,0.9369769096374512,0.3773973882198334,0.4676116108894348,-0.30966708064079285,0.9090954661369324,0.5453760623931885,0.4604830741882324,-0.21223464608192444,0.9244121313095093,0.38096174597740173,0.46201077103614807,-0.24860559403896332,0.8957445621490479,0.4987664222717285,0.4552140235900879,0.0030213992577046156,0.9995190501213074,0.42534738779067993,0.45350468158721924,-0.002988438820466399,0.999655544757843,0.5054038166999817,0.5269238352775574,0.043255653232336044,0.9200957417488098,0.42799291014671326,0.527830183506012,0.02407786063849926,0.9609954357147217,0.5028219223022461,0.5940576195716858,0.22651933133602142,0.8845371007919312,0.4302108585834503,0.5997682809829712,0.20921291410923004,0.9535790085792542,0.490477055311203,0.6032618880271912,0.23432379961013794,0.7913054823875427,0.4427563548088074,0.6081559658050537,0.21307556331157684,0.7804725170135498,0.5222588181495667,0.6187171339988708,0.08883009105920792,0.8942678570747375,0.40358734130859375,0.6171064376831055,0.06630813330411911,0.9398565888404846
3,0.4779577851295471,0.3184640407562256,-0.4881933033466339,0.999961793422699,0.4847774803638458,0.30985382199287415,-0.47805288434028625,0.9998636245727539,0.48953285813331604,0.3095206916332245,-0.47801655530929565,0.9998563528060913,0.49438250064849854,0.3090570271015167,-0.4780028760433197,0.9998509287834167,0.4712408185005188,0.3083617389202118,-0.4791126847267151,0.9998570084571838,0.46668118238449097,0.30715322494506836,-0.47915220260620117,0.9998443126678467,0.4613640606403351,0.30614611506462097,-0.47912678122520447,0.999841570854187,0.4999725818634033,0.30691394209861755,-0.3321591019630432,0.9996833801269531,0.45265254378318787,0.3044660687446594,-0.33982911705970764,0.9996621012687683,0.4826187789440155,0.32432323694229126,-0.4259781837463379,0.9999499320983887,0.4684351086616516,0.3230963349342346,-0.4287455677986145,0.9999469518661499,0.5400402545928955,0.34423506259918213,-0.19394522905349731,0.9999456405639648,0.4086915850639343,0.34153661131858826,-0.1862265020608902,0.9999419450759888,0.562893271446228,0.39871636033058167,-0.09220727533102036,0.9789140820503235,0.3753637969493866,0.39917051792144775,-0.10968632996082306,0.9732202887535095,0.558685302734375,0.45249950885772705,-0.19446156919002533,0.9647191762924194,0.37340041995048523,0.45259273052215576,-0.22148631513118744,0.9452410340309143,0.56020188331604,0.4678720235824585,-0.2295708805322647,0.9378100037574768,0.37078455090522766,0.4689142405986786,-0.25398415327072144,0.910060465335846,0.5487648248672485,0.4672231376171112,-0.2756548225879669,0.941010594367981,0.38045528531074524,0.46758362650871277,-0.2981696128845215,0.9134307503700256,0.5448585152626038,0.46191975474357605,-0.2126106321811676,0.9290118217468262,0.38449233770370483,0.46205151081085205,-0.23917976021766663,0.900283694267273,0.5031263828277588,0.4546043276786804,0.0030970624648034573,0.9995055794715881,0.42960691452026367,0.452848345041275,-0.0030769542790949345,0.9996570348739624,0.5081804394721985,0.5274433493614197,0.03836529329419136,0.9270747900009155,0.4284108281135559,0.5276876091957092,0.014608255587518215,0.9642868638038635,0.5015051960945129,0.5953806042671204,0.1961972713470459,0.8947087526321411,0.4305897355079651,0.5993181467056274,0.19637900590896606,0.9574464559555054,0.48794397711753845,0.6048703789710999,0.20257477462291718,0.8056546449661255,0.4427393972873688,0.6077619791030884,0.2013605684041977,0.7950509190559387,0.5191851258277893,0.6195459365844727,0.05645344778895378,0.9027270674705505,0.4042205810546875,0.6174942255020142,0.05068400874733925,0.9443380832672119
4,0.4843340218067169,0.3250247538089752,-0.6004303693771362,0.999961256980896,0.4908662438392639,0.3169541656970978,-0.592090904712677,0.9998598694801331,0.4953022599220276,0.3163209855556488,-0.5920469760894775,0.9998512268066406,0.49976614117622375,0.3155039846897125,-0.5920764207839966,0.9998443126678467,0.478522926568985,0.3154679834842682,-0.5933167338371277,0.9998589158058167,0.47426170110702515,0.3139548599720001,-0.5934135913848877,0.9998461604118347,0.46958476305007935,0.3123779594898224,-0.5934410691261292,0.9998430013656616,0.5057608485221863,0.311576783657074,-0.4406512975692749,0.9996739029884338,0.4612277150154114,0.3084619343280792,-0.4496140480041504,0.9996766448020935,0.4883452355861664,0.3286615312099457,-0.5346676707267761,0.9999464750289917,0.47514426708221436,0.3277362585067749,-0.5373610854148865,0.9999470114707947,0.5441507697105408,0.34659579396247864,-0.28335055708885193,0.9999473690986633,0.4134708344936371,0.3420904278755188,-0.2795470356941223,0.9999460577964783,0.5668780207633972,0.40159058570861816,-0.1859734058380127,0.9805665612220764,0.3787456750869751,0.3992125689983368,-0.18944571912288666,0.9750520586967468,0.5582417249679565,0.4542982280254364,-0.2956104874610901,0.9672401547431946,0.37830156087875366,0.45261508226394653,-0.29063892364501953,0.948818564414978,0.5586336851119995,0.4694567322731018,-0.33451393246650696,0.9413210153579712,0.37562796473503113,0.4688936769962311,-0.3218158483505249,0.914964497089386,0.5472750067710876,0.46823200583457947,-0.38206520676612854,0.9443740248680115,0.38649049401283264,0.46757185459136963,-0.3669223189353943,0.9181934595108032,0.5439268946647644,0.46280792355537415,-0.3139936625957489,0.9327769875526428,0.3909755051136017,0.46202072501182556,-0.3075236678123474,0.9051642417907715,0.5069122314453125,0.4547124207019806,0.00429625203832984,0.9994557499885559,0.43253475427627563,0.4527885317802429,-0.004286045674234629,0.9996439814567566,0.507225513458252,0.5277672410011292,0.03418198600411415,0.9329174757003784,0.4288140535354614,0.5276103019714355,0.010981371626257896,0.9669684767723083,0.4971511960029602,0.5968644022941589,0.1916072815656662,0.9036340117454529,0.42976057529449463,0.5991346836090088,0.1948450207710266,0.9606072306632996,0.4840345084667206,0.6061995625495911,0.19864875078201294,0.8189971446990967,0.4419034421443939,0.6073715090751648,0.20139525830745697,0.8052080869674683,0.5182093977928162,0.6200318932533264,0.05225272476673126,0.910098671913147,0.4058964252471924,0.6177423000335693,0.04761824384331703,0.9477345943450928
5,0.4889849126338959,0.3317811191082001,-0.6531883478164673,0.9999591112136841,0.4966869652271271,0.3240872621536255,-0.6464170813560486,0.999852180480957,0.501863956451416,0.32357943058013916,-0.6463663578033447,0.9998406171798706,0.5066408514976501,0.32287320494651794,-0.6464232802391052,0.9998315572738647,0.48308467864990234,0.32267120480537415,-0.6474252343177795,0.9998589754104614,0.4787728786468506,0.3213261067867279,-0.6475448608398438,0.9998458623886108,0.474027156829834,0.3197702169418335,-0.6475810408592224,0.9998431205749512,0.5131219625473022,0.31765082478523254,-0.49400198459625244,0.9996536374092102,0.46595364809036255,0.31437015533447266,-0.501352846622467,0.999690055847168,0.49377238750457764,0.3352664113044739,-0.5860060453414917,0.9999404549598694,0.47934389114379883,0.3343581259250641,-0.588188886642456,0.9999464154243469,0.5501505732536316,0.3504069149494171,-0.32585427165031433,0.9999481439590454,0.41726186871528625,0.34408900141716003,-0.3247964084148407,0.9999502897262573,0.5701859593391418,0.4048696756362915,-0.2327873408794403,0.9819416403770447,0.38188278675079346,0.4001113474369049,-0.23928748071193695,0.9767969250679016,0.5600165128707886,0.45568761229515076,-0.3403981626033783,0.9690225720405579,0.3838946223258972,0.4535070061683655,-0.3444373905658722,0.9522058963775635,0.5595937967300415,0.4707823395729065,-0.3810693323612213,0.9433555006980896,0.3825351893901825,0.4698755145072937,-0.3788203001022339,0.9195738434791565,0.5481114387512207,0.4691721498966217,-0.4277890622615814,0.9463033080101013,0.3942517936229706,0.46833476424217224,-0.42294254899024963,0.9226617217063904,0.5448931455612183,0.46386104822158813,-0.35877057909965515,0.934806227684021,0.3979472815990448,0.4627121686935425,-0.36095255613327026,0.9097853899002075,0.5112808346748352,0.4557311534881592,0.0051065594889223576,0.9994031190872192,0.4368676543235779,0.45341554284095764,-0.005090656224638224,0.9996349215507507,0.5110062956809998,0.5278360843658447,0.020799119025468826,0.9383060336112976,0.43058133125305176,0.527689516544342,0.005677251145243645,0.9694697260856628,0.49968093633651733,0.5963430404663086,0.18645109236240387,0.9118225574493408,0.4296242594718933,0.5983925461769104,0.19002032279968262,0.963653564453125,0.48515674471855164,0.6054583191871643,0.1936018317937851,0.8310188055038452,0.4419209957122803,0.6069755554199219,0.19723543524742126,0.8161170482635498,0.5204689502716064,0.6202664971351624,0.046824488788843155,0.9168283939361572,0.4026547074317932,0.6177776455879211,0.04224908724427223,0.9511253237724304
6,0.4974963068962097,0.3376706540584564,-0.7419447302818298,0.9999570250511169,0.5053603649139404,0.3308793902397156,-0.7360321879386902,0.9998451471328735,0.5101218223571777,0.3302282989025116,-0.7359755039215088,0.9998317360877991,0.5146148204803467,0.3294064700603485,-0.7360706925392151,0.9998216032981873,0.491255521774292,0.3294317424297333,-0.7388169169425964,0.9998579025268555,0.48634207248687744,0.3278500437736511,-0.7389625906944275,0.9998450875282288,0.48173585534095764,0.32625800371170044,-0.7390007376670837,0.9998432397842407,0.5195631384849548,0.32310062646865845,-0.5766481757164001,0.9996379613876343,0.47341811656951904,0.31939685344696045,-0.591854989528656,0.9997031092643738,0.5016500949859619,0.34046968817710876,-0.6709181666374207,0.9999358654022217,0.4873000681400299,0.33940011262893677,-0.6754243969917297,0.9999463558197021,0.5546602010726929,0.3534702658653259,-0.3951251804828644,0.9999499917030334,0.4195648729801178,0.3458229601383209,-0.40627071261405945,0.9999541640281677,0.574089527130127,0.4089655578136444,-0.3083759546279907,0.983220100402832,0.3844355344772339,0.40209975838661194,-0.32724466919898987,0.9786471128463745,0.5617747902870178,0.45809680223464966,-0.42337122559547424,0.9705366492271423,0.38986626267433167,0.4548735022544861,-0.435865581035614,0.9554891586303711,0.5600980520248413,0.47353076934814453,-0.46916472911834717,0.9449041485786438,0.38919228315353394,0.47141599655151367,-0.47585833072662354,0.9241417646408081,0.5483627915382385,0.4715472161769867,-0.5167213678359985,0.947787880897522,0.40132421255111694,0.46994471549987793,-0.5215778350830078,0.9270818829536438,0.5454041361808777,0.46610257029533386,-0.4428335726261139,0.9362841844558716,0.40500783920288086,0.46429243683815,-0.45325425267219543,0.914343535900116,0.5143173933029175,0.4565483033657074,0.005365388467907906,0.9993731379508972,0.43928009271621704,0.45386964082717896,-0.005301634315401316,0.9996230602264404,0.5118311643600464,0.5285138487815857,0.01702801138162613,0.9432047605514526,0.43310803174972534,0.5283173322677612,0.003511984134092927,0.9717135429382324,0.4987175762653351,0.5974599719047546,0.21688711643218994,0.9191290140151978,0.43037617206573486,0.598121702671051,0.2136504203081131,0.9661647081375122,0.48439326882362366,0.6055431962013245,0.22800233960151672,0.8413757681846619,0.441995233297348,0.6064081192016602,0.22497068345546722,0.8231683969497681,0.5172911286354065,0.620341956615448,0.07802364975214005,0.922806441783905,0.4084841310977936,0.6178519129753113,0.05990896001458168,0.9537943005561829
7,0.5032563805580139,0.34138229489326477,-0.8297862410545349,0.9999533295631409,0.50992751121521,0.33555999398231506,-0.8230995535850525,0.9998319745063782,0.514082133769989,0.3349936604499817,-0.8230443000793457,0.9998156428337097,0.5181182622909546,0.334293395280838,-0.8231735825538635,0.9998054504394531,0.4973888695240021,0.3343791961669922,-0.8270480036735535,0.9998539090156555,0.4928189218044281,0.33298778533935547,-0.827229917049408,0.9998412728309631,0.48867639899253845,0.33157825469970703,-0.8272927403450012,0.9998421669006348,0.5225304961204529,0.32863113284111023,-0.6554003953933716,0.9996026158332825,0.4809902012348175,0.3254854679107666,-0.6754739284515381,0.999713122844696,0.5071147680282593,0.3437451720237732,-0.7553556561470032,0.9999265670776367,0.4937320947647095,0.3428112864494324,-0.7612823247909546,0.9999445080757141,0.5588386654853821,0.3566819131374359,-0.46065545082092285,0.9999504685401917,0.4238584637641907,0.34846025705337524,-0.484536349773407,0.9999577403068542,0.5757509469985962,0.41165903210639954,-0.38552483916282654,0.9843020439147949,0.38683179020881653,0.40430009365081787,-0.4219077527523041,0.9804539680480957,0.562805712223053,0.459634929895401,-0.5055992007255554,0.9712053537368774,0.3954944610595703,0.45625796914100647,-0.5348368287086487,0.9584782123565674,0.560207188129425,0.47513365745544434,-0.5555393695831299,0.9446679949760437,0.39579087495803833,0.47314560413360596,-0.5801294445991516,0.9281553626060486,0.5481328368186951,0.4731406569480896,-0.6031435132026672,0.9475560188293457,0.4082038700580597,0.4714091122150421,-0.6253356337547302,0.9309120178222656,0.5453129410743713,0.4676305949687958,-0.5259185433387756,0.9355821013450623,0.4118974804878235,0.4655126929283142,-0.552402913570404,0.918146014213562,0.5172796249389648,0.4569217562675476,0.007516202051192522,0.9993306994438171,0.44148263335227966,0.45394110679626465,-0.007369497325271368,0.9996121525764465,0.512575626373291,0.5285277962684631,0.01901954598724842,0.947285532951355,0.43695369362831116,0.5283067226409912,-0.0051865424029529095,0.9735693335533142,0.4988163113594055,0.5975559949874878,0.2205120176076889,0.9254911541938782,0.4317145347595215,0.5980803370475769,0.21669535338878632,0.9682360887527466,0.48457765579223633,0.6054390668869019,0.23068347573280334,0.8500233292579651,0.44286808371543884,0.6063686609268188,0.2286657691001892,0.8277690410614014,0.5166772603988647,0.6202731132507324,0.08844348043203354,0.9279746413230896,0.40942469239234924,0.6178928017616272,0.05820447951555252,0.955902099609375
8,0.503778874874115,0.34734416007995605,-0.8009453415870667,0.9999521970748901,0.5106201767921448,0.3411020040512085,-0.7974178194999695,0.9998294115066528,0.5150875449180603,0.3405250310897827,-0.7973533868789673,0.9998125433921814,0.5194393992424011,0.3399121165275574,-0.7974714040756226,0.9998032450675964,0.49781715869903564,0.34034985303878784,-0.8011155724525452,0.9998548626899719,0.4936174750328064,0.33931317925453186,-0.8012956380844116,0.9998423457145691,0.4895496964454651,0.3382146656513214,-0.8013548851013184,0.9998441934585571,0.5247071385383606,0.33481156826019287,-0.6402730345726013,0.9996042251586914,0.48280537128448486,0.33262690901756287,-0.6586297154426575,0.9997260570526123,0.5084940791130066,0.34953516721725464,-0.7293576002120972,0.9999250173568726,0.49510765075683594,0.34871959686279297,-0.7348493933677673,0.9999445080757141,0.5614216327667236,0.36028721928596497,-0.45179876685142517,0.9999527335166931,0.4262368083000183,0.35181695222854614,-0.46458086371421814,0.9999609589576721,0.5784908533096313,0.413818359375,-0.36998727917671204,0.985332727432251,0.3894219994544983,0.4068252146244049,-0.3855486512184143,0.9819236993789673,0.561397910118103,0.4614999294281006,-0.4842355251312256,0.9717825055122375,0.40114131569862366,0.460409015417099,-0.4864085912704468,0.9607382416725159,0.5583288073539734,0.4779878258705139,-0.5308195352554321,0.944254994392395,0.4008653163909912,0.4767967760562897,-0.5263038873672485,0.9308893084526062,0.5465304851531982,0.4752361476421356,-0.5768328905105591,0.9472171664237976,0.41311872005462646,0.4744943380355835,-0.5716513395309448,0.9335727691650391,0.543763279914856,0.4692303538322449,-0.5031144022941589,0.9348409175872803,0.41662898659706116,0.4687950909137726,-0.5035223364830017,0.9206250905990601,0.5195615887641907,0.4570419490337372,0.007618183735758066,0.9993182420730591,0.4442737400531769,0.45407748222351074,-0.007481569889932871,0.9996076226234436,0.5121134519577026,0.5294933915138245,-0.005584012251347303,0.9504934549331665,0.4394795000553131,0.5287945866584778,-0.005784145090728998,0.9747446775436401,0.4983183741569519,0.5980157256126404,0.2072688490152359,0.9307471513748169,0.43976303935050964,0.5975556969642639,0.21608665585517883,0.9695156216621399,0.4843694567680359,0.6055083870887756,0.21801264584064484,0.8570225238800049,0.4473072290420532,0.6055853962898254,0.22799432277679443,0.8305882811546326,0.518086850643158,0.6206369996070862,0.06354783475399017,0.9320905804634094,0.41513124108314514,0.6171307563781738,0.06219792366027832,0.9570958018302917
9,0.5053597688674927,0.35411518812179565,-0.7931472063064575,0.9999499320983887,0.5121079683303833,0.34766966104507446,-0.7903884053230286,0.9998249411582947,0.5164286494255066,0.3469564616680145,-0.7903323173522949,0.9998084306716919,0.5207207202911377,0.3463062047958374,-0.7904562950134277,0.9998008012771606,0.5002283453941345,0.3468877971172333,-0.7945089340209961,0.9998521208763123,0.4964292049407959,0.3457861542701721,-0.7946969866752625,0.9998397827148438,0.4928147494792938,0.3447774648666382,-0.7947683334350586,0.9998422265052795,0.5253899693489075,0.34096354246139526,-0.6366677284240723,0.999605119228363,0.48660939931869507,0.3400597870349884,-0.6572626829147339,0.9997327327728271,0.5099725127220154,0.35506129264831543,-0.7224189639091492,0.9999228715896606,0.4974035322666168,0.35427460074424744,-0.7286931872367859,0.9999430775642395,0.5627773404121399,0.36365848779678345,-0.4512673020362854,0.9999551773071289,0.42851722240448,0.3555075526237488,-0.4648728370666504,0.9999634623527527,0.5796023607254028,0.4177996814250946,-0.37419548630714417,0.9862495064735413,0.3911549746990204,0.4094949960708618,-0.3866463005542755,0.9832217693328857,0.5605697631835938,0.46361303329467773,-0.4889881908893585,0.9717076420783997,0.4073844850063324,0.4615250527858734,-0.4840276539325714,0.962268054485321,0.5536198019981384,0.48092472553253174,-0.5352032780647278,0.9417937994003296,0.4066999554634094,0.4780682623386383,-0.5227758884429932,0.9320135712623596,0.5431254506111145,0.47687458992004395,-0.5760282278060913,0.9450657367706299,0.4196943938732147,0.4758661687374115,-0.5649692416191101,0.9347350597381592,0.5418883562088013,0.470519483089447,-0.5057039260864258,0.9317765831947327,0.4237441122531891,0.4701199233531952,-0.4996281862258911,0.9211298227310181,0.5199917554855347,0.45662397146224976,0.007743183057755232,0.9993187189102173,0.44453421235084534,0.45402950048446655,-0.007617620285600424,0.9995959997177124,0.5123657584190369,0.5293322205543518,-0.03419230878353119,0.9504804015159607,0.4427565634250641,0.5287754535675049,-0.02190369740128517,0.9734446406364441,0.49876877665519714,0.5977520942687988,0.1641557216644287,0.9330469965934753,0.44751304388046265,0.596869945526123,0.18691842257976532,0.9680113792419434,0.4847168028354645,0.6057206392288208,0.17409290373325348,0.8597419261932373,0.4525301158428192,0.6048732995986938,0.19818387925624847,0.8226144313812256,0.5181196928024292,0.6205269694328308,0.019466597586870193,0.9332125186920166,0.4275500774383545,0.614967405796051,0.035264428704977036,0.9548208713531494
